Timestamp,Temperature (°C),Machine Speed (RPM),Production Quality Score,Vibration Level (mm/s),Energy Consumption (kWh),Optimal Conditions
2025-04-03 11:13:00,77.35,1542,8.25,0.07,1.47,0
2025-04-03 11:14:00,76.28,1492,8.12,0.08,1.24,0
2025-04-03 11:15:00,72.58,1482,8.38,0.03,1.39,0
2025-04-03 11:16:00,74.62,1539,8.29,0.04,1.52,0
2025-04-03 11:17:00,74.45,1526,8.62,0.04,1.23,0
2025-04-03 11:18:00,72.11,1467,8.58,0.08,1.79,0
2025-04-03 11:19:00,73.5,1540,8.01,0.09,1.53,0
2025-04-03 11:20:00,73.77,1493,8.13,0.08,1.17,0
2025-04-03 11:21:00,78.45,1490,8.04,0.07,1.54,0
2025-04-03 11:22:00,78.42,1492,8.73,0.05,1.12,0
2025-04-03 11:23:00,76.76,1505,8.69,0.06,1.02,0
2025-04-03 11:24:00,76.3,1525,8.34,0.03,1.48,0
2025-04-03 11:25:00,72.86,1530,8.73,0.08,1.4,0
2025-04-03 11:26:00,74.64,1484,8.11,0.07,1.14,0
2025-04-03 11:27:00,73.74,1492,8.22,0.04,1.82,0
2025-04-03 11:28:00,74.0,1515,8.92,0.05,1.72,1
2025-04-03 11:29:00,77.38,1466,8.07,0.07,1.93,0
2025-04-03 11:30:00,74.3,1463,8.71,0.08,1.97,0
2025-04-03 11:31:00,75.65,1456,8.6,0.07,1.03,0
2025-04-03 11:32:00,74.02,1512,8.77,0.04,1.59,1
2025-04-03 11:33:00,77.88,1494,8.34,0.1,1.18,0
2025-04-03 11:34:00,72.16,1462,8.75,0.07,1.33,0
2025-04-03 11:35:00,76.36,1460,8.56,0.06,1.29,0
2025-04-03 11:36:00,70.99,1469,8.05,0.08,1.47,0
2025-04-03 11:37:00,73.44,1546,8.79,0.08,1.39,0
2025-04-03 11:38:00,72.97,1511,8.23,0.05,1.03,0
2025-04-03 11:39:00,76.67,1494,8.44,0.04,1.23,0
2025-04-03 11:40:00,72.75,1538,8.07,0.05,1.1,0
2025-04-03 11:41:00,77.73,1473,8.28,0.06,1.45,0
2025-04-03 11:42:00,78.15,1479,8.68,0.03,1.15,0
2025-04-03 11:43:00,74.51,1471,8.68,0.05,1.96,0
2025-04-03 11:44:00,76.86,1463,8.89,0.06,1.76,0
2025-04-03 11:45:00,75.83,1461,8.11,0.05,1.57,0
2025-04-03 11:46:00,75.03,1502,8.85,0.09,1.85,0
2025-04-03 11:47:00,79.22,1548,8.09,0.1,1.63,0
2025-04-03 11:48:00,74.73,1451,8.01,0.03,1.5,0
2025-04-03 11:49:00,75.83,1491,8.64,0.08,1.39,0
2025-04-03 11:50:00,73.16,1477,8.68,0.06,1.47,0
2025-04-03 11:51:00,73.12,1462,8.68,0.08,1.2,0
2025-04-03 11:52:00,75.04,1513,8.51,0.04,1.96,1
2025-04-03 11:53:00,78.36,1544,8.03,0.09,1.46,0
2025-04-03 11:54:00,73.23,1520,8.27,0.05,1.51,0
2025-04-03 11:55:00,73.04,1470,8.95,0.03,1.19,0
2025-04-03 11:56:00,82.38,1545,8.53,0.06,1.71,0
2025-04-03 11:57:00,74.32,1454,8.93,0.09,1.64,0
2025-04-03 11:58:00,75.88,1452,8.09,0.09,1.46,0
2025-04-03 11:59:00,70.85,1452,8.35,0.08,1.48,0
2025-04-03 12:00:00,74.28,1507,8.14,0.08,1.55,0
2025-04-03 12:01:00,76.38,1492,8.93,0.07,1.34,0
2025-04-03 12:02:00,71.13,1529,8.22,0.09,1.69,0
2025-04-03 12:03:00,71.06,1527,8.96,0.05,1.39,0
2025-04-03 12:04:00,78.08,1469,8.39,0.09,1.77,0
2025-04-03 12:05:00,76.82,1458,8.8,0.04,1.62,0
2025-04-03 12:06:00,71.63,1451,8.69,0.06,1.57,0
2025-04-03 12:07:00,73.77,1456,8.9,0.1,1.92,0
2025-04-03 12:08:00,70.7,1477,8.14,0.03,1.72,0
2025-04-03 12:09:00,76.04,1539,8.41,0.08,1.95,0
2025-04-03 12:10:00,73.36,1544,8.16,0.03,1.62,0
2025-04-03 12:11:00,72.55,1523,8.09,0.08,1.1,0
2025-04-03 12:12:00,74.2,1518,8.12,0.08,1.7,0
2025-04-03 12:13:00,73.26,1454,8.53,0.07,1.73,0
2025-04-03 12:14:00,77.33,1526,8.27,0.1,1.75,0
2025-04-03 12:15:00,75.26,1472,8.98,0.06,1.92,0
2025-04-03 12:16:00,75.31,1506,9.0,0.04,1.85,1
2025-04-03 12:17:00,76.82,1477,8.06,0.09,1.2,0
2025-04-03 12:18:00,73.44,1545,8.84,0.06,1.17,0
2025-04-03 12:19:00,79.95,1457,8.24,0.07,1.63,0
2025-04-03 12:20:00,72.94,1496,8.24,0.07,1.15,0
2025-04-03 12:21:00,73.79,1465,8.75,0.04,1.46,0
2025-04-03 12:22:00,74.85,1489,8.65,0.06,1.48,1
2025-04-03 12:23:00,72.16,1475,8.47,0.03,1.38,0
2025-04-03 12:24:00,71.41,1518,8.44,0.05,1.9,0
2025-04-03 12:25:00,76.61,1522,8.9,0.07,1.73,0
2025-04-03 12:26:00,75.23,1517,8.55,0.09,1.35,0
2025-04-03 12:27:00,78.14,1469,8.58,0.09,1.18,0
2025-04-03 12:28:00,77.37,1516,8.49,0.06,1.76,0
2025-04-03 12:29:00,75.4,1546,8.64,0.05,1.56,0
2025-04-03 12:30:00,78.43,1522,8.94,0.09,1.57,0
2025-04-03 12:31:00,74.11,1498,8.8,0.09,1.71,0
2025-04-03 12:32:00,75.12,1502,8.95,0.03,1.8,1
2025-04-03 12:33:00,75.45,1510,8.76,0.05,1.27,1
2025-04-03 12:34:00,76.26,1471,8.41,0.06,1.27,0
2025-04-03 12:35:00,75.93,1462,8.93,0.07,1.84,0
2025-04-03 12:36:00,76.59,1502,8.35,0.09,1.24,0
2025-04-03 12:37:00,78.03,1505,8.73,0.03,1.91,0
2025-04-03 12:38:00,74.82,1516,8.1,0.07,1.6,0
2025-04-03 12:39:00,74.55,1469,8.97,0.06,1.99,0
2025-04-03 12:40:00,77.45,1494,8.29,0.05,1.12,0
2025-04-03 12:41:00,74.61,1524,8.06,0.05,1.09,1
2025-04-03 12:42:00,80.39,1515,8.55,0.08,1.43,0
2025-04-03 12:43:00,76.24,1455,8.36,0.05,1.35,0
2025-04-03 12:44:00,74.6,1545,8.59,0.04,1.11,0
2025-04-03 12:45:00,74.83,1499,8.95,0.05,1.61,1
2025-04-03 12:46:00,74.72,1463,8.2,0.05,1.58,0
2025-04-03 12:47:00,75.57,1520,8.46,0.08,2.0,0
2025-04-03 12:48:00,74.24,1541,8.7,0.08,1.91,0
2025-04-03 12:49:00,75.87,1502,8.3,0.03,1.83,1
2025-04-03 12:50:00,75.33,1482,8.14,0.07,1.83,0
2025-04-03 12:51:00,71.66,1542,8.05,0.04,1.53,0
2025-04-03 12:52:00,73.27,1497,8.39,0.1,1.55,0
2025-04-03 12:53:00,76.82,1543,8.47,0.1,1.51,0
2025-04-03 12:54:00,73.97,1457,8.45,0.07,1.31,0
2025-04-03 12:55:00,73.73,1473,8.46,0.09,1.5,0
2025-04-03 12:56:00,75.38,1541,8.14,0.09,1.58,0
2025-04-03 12:57:00,77.61,1473,8.67,0.09,1.7,0
2025-04-03 12:58:00,73.45,1528,8.19,0.1,1.01,0
2025-04-03 12:59:00,76.84,1451,8.79,0.04,1.89,0
2025-04-03 13:00:00,76.31,1500,8.0,0.07,1.26,0
2025-04-03 13:01:00,76.12,1474,8.99,0.03,1.51,0
2025-04-03 13:02:00,76.5,1488,8.64,0.04,2.0,0
2025-04-03 13:03:00,75.6,1464,8.35,0.04,1.16,0
2025-04-03 13:04:00,72.44,1507,8.83,0.07,1.28,0
2025-04-03 13:05:00,74.79,1525,8.01,0.09,1.74,0
2025-04-03 13:06:00,75.45,1501,8.72,0.05,1.3,1
2025-04-03 13:07:00,77.26,1469,8.38,0.04,1.07,0
2025-04-03 13:08:00,73.0,1526,8.88,0.03,1.74,0
2025-04-03 13:09:00,73.93,1502,8.02,0.08,1.6,0
2025-04-03 13:10:00,75.75,1480,8.36,0.08,1.04,0
2025-04-03 13:11:00,77.68,1532,8.15,0.04,1.12,0
2025-04-03 13:12:00,75.52,1494,8.45,0.04,1.78,1
2025-04-03 13:13:00,73.75,1483,8.07,0.05,1.43,0
2025-04-03 13:14:00,76.31,1485,8.85,0.03,1.39,0
2025-04-03 13:15:00,74.99,1450,8.96,0.04,1.81,0
2025-04-03 13:16:00,73.93,1473,8.83,0.09,1.36,0
2025-04-03 13:17:00,74.88,1512,8.4,0.1,1.52,0
2025-04-03 13:18:00,73.27,1539,8.78,0.03,1.7,0
2025-04-03 13:19:00,76.0,1466,8.51,0.05,1.42,0
2025-04-03 13:20:00,75.65,1540,8.15,0.06,1.97,0
2025-04-03 13:21:00,70.7,1462,8.33,0.04,1.91,0
2025-04-03 13:22:00,72.78,1508,8.34,0.04,1.04,0
2025-04-03 13:23:00,75.32,1477,8.18,0.04,1.57,1
2025-04-03 13:24:00,77.65,1536,8.32,0.03,1.03,0
2025-04-03 13:25:00,72.1,1542,8.46,0.09,1.62,0
2025-04-03 13:26:00,77.26,1518,8.18,0.1,1.47,0
2025-04-03 13:27:00,72.88,1544,8.36,0.08,1.35,0
2025-04-03 13:28:00,73.15,1508,8.47,0.04,1.31,0
2025-04-03 13:29:00,76.51,1526,8.08,0.03,1.81,0
2025-04-03 13:30:00,73.32,1532,8.4,0.05,1.85,0
2025-04-03 13:31:00,72.67,1546,8.94,0.08,1.89,0
2025-04-03 13:32:00,74.16,1537,8.57,0.03,1.67,0
2025-04-03 13:33:00,75.02,1537,8.51,0.08,1.01,0
2025-04-03 13:34:00,72.18,1510,8.25,0.07,1.27,0
2025-04-03 13:35:00,72.55,1490,8.19,0.04,1.16,0
2025-04-03 13:36:00,75.71,1492,8.25,0.08,1.28,0
2025-04-03 13:37:00,76.78,1453,8.42,0.08,1.02,0
2025-04-03 13:38:00,74.2,1529,8.12,0.09,1.89,0
2025-04-03 13:39:00,73.83,1487,8.5,0.04,1.73,0
2025-04-03 13:40:00,73.44,1482,8.17,0.09,1.25,0
2025-04-03 13:41:00,77.34,1534,8.4,0.09,1.62,0
2025-04-03 13:42:00,77.58,1545,8.6,0.1,1.7,0
2025-04-03 13:43:00,73.26,1517,8.36,0.05,1.54,0
2025-04-03 13:44:00,78.55,1533,8.95,0.08,1.17,0
2025-04-03 13:45:00,73.1,1502,8.11,0.09,1.74,0
2025-04-03 13:46:00,70.03,1497,8.77,0.09,1.31,0
2025-04-03 13:47:00,78.48,1460,8.09,0.04,1.12,0
2025-04-03 13:48:00,74.04,1504,8.61,0.07,1.15,0
2025-04-03 13:49:00,76.03,1501,8.76,0.06,1.73,0
2025-04-03 13:50:00,74.34,1472,8.72,0.06,1.2,0
2025-04-03 13:51:00,72.42,1542,8.16,0.04,1.72,0
2025-04-03 13:52:00,75.62,1539,8.24,0.03,1.65,0
2025-04-03 13:53:00,77.23,1510,8.3,0.03,1.08,0
2025-04-03 13:54:00,76.54,1520,8.41,0.04,1.26,0
2025-04-03 13:55:00,74.32,1492,8.33,0.07,1.87,0
2025-04-03 13:56:00,70.98,1490,8.15,0.05,1.38,0
2025-04-03 13:57:00,75.79,1453,8.07,0.04,1.99,0
2025-04-03 13:58:00,72.59,1471,8.92,0.09,1.25,0
2025-04-03 13:59:00,75.17,1454,8.84,0.09,1.15,0
2025-04-03 14:00:00,73.34,1537,8.43,0.08,1.49,0
2025-04-03 14:01:00,71.04,1520,8.73,0.1,2.0,0
2025-04-03 14:02:00,74.91,1535,8.13,0.06,1.64,0
2025-04-03 14:03:00,76.53,1534,8.9,0.04,1.14,0
2025-04-03 14:04:00,73.96,1512,8.2,0.04,1.28,0
2025-04-03 14:05:00,74.2,1480,8.06,0.08,1.48,0
2025-04-03 14:06:00,75.75,1541,8.81,0.05,1.65,0
2025-04-03 14:07:00,74.02,1463,8.92,0.1,2.0,0
2025-04-03 14:08:00,76.13,1470,8.82,0.06,1.61,0
2025-04-03 14:09:00,76.71,1497,8.31,0.05,1.85,0
2025-04-03 14:10:00,76.61,1478,8.64,0.06,1.71,0
2025-04-03 14:11:00,71.36,1450,8.34,0.05,1.28,0
2025-04-03 14:12:00,70.8,1518,8.82,0.05,1.29,0
2025-04-03 14:13:00,72.93,1544,8.07,0.08,1.85,0
2025-04-03 14:14:00,78.86,1492,8.8,0.04,1.93,0
2025-04-03 14:15:00,72.56,1533,8.1,0.07,1.54,0
2025-04-03 14:16:00,77.01,1503,8.69,0.1,1.17,0
2025-04-03 14:17:00,75.79,1524,8.29,0.05,1.86,1
2025-04-03 14:18:00,76.09,1480,8.84,0.04,1.98,0
2025-04-03 14:19:00,75.29,1506,8.52,0.06,1.09,1
2025-04-03 14:20:00,73.97,1547,8.38,0.05,1.55,0
2025-04-03 14:21:00,74.22,1539,8.12,0.05,1.86,0
2025-04-03 14:22:00,70.55,1518,8.61,0.08,1.16,0
2025-04-03 14:23:00,72.59,1495,8.66,0.08,1.4,0
2025-04-03 14:24:00,74.28,1508,8.07,0.09,1.78,0
2025-04-03 14:25:00,76.17,1477,8.66,0.03,1.31,0
2025-04-03 14:26:00,78.16,1506,8.28,0.07,1.37,0
2025-04-03 14:27:00,75.08,1480,8.03,0.04,1.09,1
2025-04-03 14:28:00,75.15,1519,8.74,0.03,1.19,1
2025-04-03 14:29:00,73.66,1452,8.3,0.04,1.56,0
2025-04-03 14:30:00,74.63,1471,8.97,0.08,1.27,0
2025-04-03 14:31:00,80.02,1514,8.3,0.06,1.82,0
2025-04-03 14:32:00,77.1,1521,8.79,0.06,1.29,0
2025-04-03 14:33:00,79.05,1454,8.27,0.06,1.48,0
2025-04-03 14:34:00,77.79,1547,8.42,0.06,1.6,0
2025-04-03 14:35:00,76.34,1520,8.61,0.06,1.84,0
2025-04-03 14:36:00,73.68,1478,9.0,0.05,1.38,0
2025-04-03 14:37:00,74.69,1540,8.02,0.04,1.7,0
2025-04-03 14:38:00,73.58,1499,8.98,0.09,1.13,0
2025-04-03 14:39:00,76.56,1470,8.78,0.05,1.96,0
2025-04-03 14:40:00,72.05,1456,8.35,0.04,1.92,0
2025-04-03 14:41:00,74.83,1526,8.96,0.08,1.92,0
2025-04-03 14:42:00,73.36,1541,8.76,0.03,1.1,0
2025-04-03 14:43:00,73.25,1458,8.29,0.08,1.91,0
2025-04-03 14:44:00,72.17,1471,8.25,0.06,1.01,0
2025-04-03 14:45:00,70.42,1483,8.73,0.07,1.77,0
2025-04-03 14:46:00,76.23,1465,8.19,0.05,1.59,0
2025-04-03 14:47:00,69.79,1463,8.39,0.09,1.9,0
2025-04-03 14:48:00,75.17,1462,8.94,0.04,1.01,0
2025-04-03 14:49:00,74.11,1542,8.64,0.09,1.57,0
2025-04-03 14:50:00,72.72,1459,8.6,0.05,1.45,0
2025-04-03 14:51:00,69.13,1465,8.79,0.06,1.59,0
2025-04-03 14:52:00,73.68,1498,8.8,0.04,1.25,0
2025-04-03 14:53:00,77.66,1540,8.51,0.04,1.1,0
2025-04-03 14:54:00,75.18,1450,8.53,0.05,1.63,0
2025-04-03 14:55:00,76.55,1501,8.06,0.06,1.33,0
2025-04-03 14:56:00,71.93,1483,8.96,0.07,1.41,0
2025-04-03 14:57:00,75.9,1494,8.7,0.04,1.92,1
2025-04-03 14:58:00,75.98,1547,8.87,0.08,1.03,0
2025-04-03 14:59:00,73.17,1548,8.21,0.06,1.34,0
2025-04-03 15:00:00,76.17,1549,8.29,0.1,1.46,0
2025-04-03 15:01:00,74.22,1533,8.93,0.04,1.39,0
2025-04-03 15:02:00,75.15,1546,8.79,0.07,1.99,0
2025-04-03 15:03:00,77.57,1545,8.37,0.04,1.89,0
2025-04-03 15:04:00,69.51,1474,8.23,0.08,1.72,0
2025-04-03 15:05:00,74.38,1513,8.11,0.04,1.14,1
2025-04-03 15:06:00,75.1,1471,8.16,0.09,1.39,0
2025-04-03 15:07:00,74.95,1457,8.3,0.04,1.93,0
2025-04-03 15:08:00,71.32,1509,8.56,0.07,1.34,0
2025-04-03 15:09:00,76.36,1481,8.39,0.04,1.29,0
2025-04-03 15:10:00,72.88,1463,8.22,0.03,1.03,0
2025-04-03 15:11:00,74.56,1470,8.85,0.06,1.29,0
2025-04-03 15:12:00,78.08,1459,8.74,0.08,1.83,0
2025-04-03 15:13:00,74.55,1504,8.72,0.07,1.84,0
2025-04-03 15:14:00,73.56,1475,8.3,0.04,1.01,0
2025-04-03 15:15:00,70.67,1538,8.02,0.05,1.19,0
2025-04-03 15:16:00,73.79,1509,8.66,0.09,1.22,0
2025-04-03 15:17:00,77.67,1481,8.2,0.06,1.74,0
2025-04-03 15:18:00,74.33,1460,8.51,0.08,1.13,0
2025-04-03 15:19:00,73.6,1515,8.99,0.08,1.7,0
2025-04-03 15:20:00,77.73,1538,8.58,0.04,1.78,0
2025-04-03 15:21:00,73.9,1497,8.19,0.09,1.91,0
2025-04-03 15:22:00,72.71,1508,8.55,0.03,1.06,0
2025-04-03 15:23:00,73.08,1477,8.03,0.04,1.69,0
2025-04-03 15:24:00,75.8,1532,8.48,0.09,1.69,0
2025-04-03 15:25:00,74.57,1529,8.17,0.07,1.42,0
2025-04-03 15:26:00,77.81,1525,8.78,0.07,1.39,0
2025-04-03 15:27:00,77.91,1482,8.35,0.05,1.41,0
2025-04-03 15:28:00,73.36,1480,8.81,0.1,1.79,0
2025-04-03 15:29:00,78.66,1537,8.13,0.06,2.0,0
2025-04-03 15:30:00,75.29,1502,8.17,0.05,1.46,1
2025-04-03 15:31:00,74.72,1513,8.14,0.08,1.15,0
2025-04-03 15:32:00,75.04,1500,8.64,0.05,1.35,1
2025-04-03 15:33:00,75.04,1523,8.13,0.06,1.91,1
2025-04-03 15:34:00,75.53,1463,8.99,0.08,1.21,0
2025-04-03 15:35:00,73.28,1454,8.51,0.06,1.26,0
2025-04-03 15:36:00,76.78,1464,8.59,0.06,1.35,0
2025-04-03 15:37:00,72.11,1516,8.54,0.05,1.98,0
2025-04-03 15:38:00,75.89,1500,8.67,0.09,1.6,0
2025-04-03 15:39:00,75.48,1514,8.57,0.05,1.25,1
2025-04-03 15:40:00,74.6,1547,8.87,0.04,1.62,0
2025-04-03 15:41:00,75.32,1544,8.7,0.07,1.02,0
2025-04-03 15:42:00,75.08,1465,8.94,0.05,1.99,0
2025-04-03 15:43:00,74.02,1529,8.68,0.1,1.21,0
2025-04-03 15:44:00,73.98,1451,8.0,0.04,1.13,0
2025-04-03 15:45:00,78.28,1536,8.35,0.07,1.4,0
2025-04-03 15:46:00,75.21,1454,8.56,0.1,1.1,0
2025-04-03 15:47:00,75.65,1518,8.45,0.07,1.56,0
2025-04-03 15:48:00,74.86,1526,8.88,0.09,1.21,0
2025-04-03 15:49:00,74.99,1459,8.6,0.04,1.75,0
2025-04-03 15:50:00,75.37,1488,8.55,0.09,1.37,0
2025-04-03 15:51:00,75.58,1464,8.12,0.05,1.06,0
2025-04-03 15:52:00,73.52,1544,8.83,0.05,1.69,0
2025-04-03 15:53:00,74.77,1482,8.8,0.09,1.8,0
2025-04-03 15:54:00,75.92,1500,8.82,0.08,1.36,0
2025-04-03 15:55:00,74.88,1456,8.33,0.1,1.87,0
2025-04-03 15:56:00,75.83,1509,8.93,0.1,1.18,0
2025-04-03 15:57:00,76.61,1483,8.9,0.04,1.23,0
2025-04-03 15:58:00,76.43,1488,8.56,0.06,1.61,0
2025-04-03 15:59:00,71.95,1462,8.33,0.05,1.43,0
2025-04-03 16:00:00,77.85,1481,8.33,0.08,1.37,0
2025-04-03 16:01:00,74.0,1508,8.16,0.09,1.3,0
2025-04-03 16:02:00,74.94,1477,8.42,0.06,1.03,1
2025-04-03 16:03:00,74.59,1488,8.34,0.08,1.59,0
2025-04-03 16:04:00,75.43,1504,8.77,0.04,1.96,1
2025-04-03 16:05:00,78.64,1527,8.64,0.09,1.4,0
2025-04-03 16:06:00,78.97,1483,8.17,0.03,1.42,0
2025-04-03 16:07:00,76.43,1478,8.18,0.05,1.24,0
2025-04-03 16:08:00,74.22,1470,8.7,0.04,1.85,0
2025-04-03 16:09:00,71.85,1522,8.19,0.09,1.54,0
2025-04-03 16:10:00,72.26,1519,8.45,0.08,1.44,0
2025-04-03 16:11:00,73.38,1494,8.18,0.08,1.72,0
2025-04-03 16:12:00,76.6,1487,8.07,0.1,1.06,0
2025-04-03 16:13:00,75.6,1482,8.99,0.06,1.67,1
2025-04-03 16:14:00,73.53,1523,8.91,0.06,1.91,0
2025-04-03 16:15:00,74.62,1546,8.33,0.04,1.88,0
2025-04-03 16:16:00,77.83,1466,8.49,0.03,1.21,0
2025-04-03 16:17:00,72.24,1465,8.98,0.04,1.9,0
2025-04-03 16:18:00,77.6,1519,8.92,0.05,1.6,0
2025-04-03 16:19:00,77.25,1513,8.79,0.08,1.03,0
2025-04-03 16:20:00,70.82,1504,8.86,0.08,1.39,0
2025-04-03 16:21:00,76.89,1472,8.64,0.07,1.45,0
2025-04-03 16:22:00,70.44,1510,8.05,0.04,1.25,0
2025-04-03 16:23:00,75.67,1514,8.5,0.05,1.29,1
2025-04-03 16:24:00,74.71,1451,8.31,0.09,1.52,0
2025-04-03 16:25:00,72.64,1510,8.6,0.07,1.29,0
2025-04-03 16:26:00,77.11,1460,8.75,0.08,1.04,0
2025-04-03 16:27:00,76.29,1531,8.53,0.09,1.09,0
2025-04-03 16:28:00,71.98,1493,8.55,0.03,1.53,0
2025-04-03 16:29:00,73.73,1518,8.47,0.07,1.9,0
2025-04-03 16:30:00,75.82,1549,8.5,0.04,1.76,0
2025-04-03 16:31:00,73.39,1454,8.55,0.03,1.23,0
2025-04-03 16:32:00,78.37,1505,8.48,0.07,1.96,0
2025-04-03 16:33:00,71.54,1479,8.2,0.05,1.61,0
2025-04-03 16:34:00,77.01,1458,8.23,0.05,1.61,0
2025-04-03 16:35:00,72.21,1479,8.07,0.04,1.51,0
2025-04-03 16:36:00,74.51,1490,8.9,0.09,1.82,0
2025-04-03 16:37:00,80.49,1488,8.87,0.1,1.89,0
2025-04-03 16:38:00,74.7,1512,8.69,0.06,1.95,1
2025-04-03 16:39:00,73.8,1482,8.21,0.08,1.57,0
2025-04-03 16:40:00,78.05,1489,8.6,0.05,1.18,0
2025-04-03 16:41:00,77.08,1484,8.98,0.06,1.52,0
2025-04-03 16:42:00,71.64,1532,8.42,0.06,1.68,0
2025-04-03 16:43:00,76.79,1537,8.98,0.09,1.95,0
2025-04-03 16:44:00,74.35,1458,8.62,0.06,1.55,0
2025-04-03 16:45:00,74.07,1508,8.61,0.09,1.51,0
2025-04-03 16:46:00,74.49,1523,8.1,0.1,1.44,0
2025-04-03 16:47:00,77.03,1473,8.39,0.05,1.17,0
2025-04-03 16:48:00,72.91,1475,8.04,0.06,1.47,0
2025-04-03 16:49:00,74.97,1481,8.65,0.09,1.52,0
2025-04-03 16:50:00,78.5,1490,8.88,0.05,1.9,0
2025-04-03 16:51:00,77.84,1500,8.4,0.08,1.31,0
2025-04-03 16:52:00,77.81,1491,8.14,0.1,1.27,0
2025-04-03 16:53:00,74.57,1482,8.51,0.08,1.89,0
2025-04-03 16:54:00,72.32,1471,8.55,0.08,1.66,0
2025-04-03 16:55:00,74.03,1543,8.93,0.08,1.66,0
2025-04-03 16:56:00,72.99,1523,8.22,0.04,1.5,0
2025-04-03 16:57:00,74.75,1458,8.96,0.04,1.31,0
2025-04-03 16:58:00,74.96,1496,8.04,0.07,1.12,0
2025-04-03 16:59:00,74.48,1483,8.93,0.08,1.61,0
2025-04-03 17:00:00,74.24,1495,8.31,0.06,1.46,1
2025-04-03 17:01:00,77.57,1504,8.3,0.07,1.12,0
2025-04-03 17:02:00,71.67,1537,8.9,0.1,1.28,0
2025-04-03 17:03:00,77.54,1469,8.24,0.03,1.81,0
2025-04-03 17:04:00,75.38,1520,8.51,0.06,1.25,1
2025-04-03 17:05:00,76.04,1517,8.73,0.08,1.23,0
2025-04-03 17:06:00,76.47,1518,8.78,0.04,1.56,0
2025-04-03 17:07:00,75.78,1500,8.01,0.05,1.49,1
2025-04-03 17:08:00,76.41,1504,8.52,0.09,1.28,0
2025-04-03 17:09:00,78.16,1483,8.69,0.05,1.5,0
2025-04-03 17:10:00,74.41,1505,8.44,0.04,1.62,1
2025-04-03 17:11:00,78.14,1525,8.24,0.05,1.1,0
2025-04-03 17:12:00,76.54,1509,8.5,0.06,1.52,0
2025-04-03 17:13:00,76.33,1512,8.06,0.1,1.01,0
2025-04-03 17:14:00,76.14,1519,8.96,0.03,1.5,0
2025-04-03 17:15:00,76.1,1458,8.81,0.07,1.05,0
2025-04-03 17:16:00,73.94,1531,8.22,0.09,2.0,0
2025-04-03 17:17:00,74.01,1450,8.75,0.03,1.1,0
2025-04-03 17:18:00,72.46,1534,8.06,0.09,1.6,0
2025-04-03 17:19:00,77.07,1491,8.03,0.09,1.08,0
2025-04-03 17:20:00,75.02,1492,8.45,0.07,1.37,0
2025-04-03 17:21:00,75.22,1505,8.73,0.07,1.56,0
2025-04-03 17:22:00,73.65,1473,8.95,0.04,1.46,0
2025-04-03 17:23:00,75.85,1512,8.57,0.06,1.35,1
2025-04-03 17:24:00,72.58,1457,8.04,0.04,1.23,0
2025-04-03 17:25:00,75.08,1502,8.4,0.07,1.38,0
2025-04-03 17:26:00,71.29,1470,8.23,0.06,1.92,0
2025-04-03 17:27:00,73.71,1450,8.39,0.07,1.24,0
2025-04-03 17:28:00,78.66,1513,8.41,0.06,1.86,0
2025-04-03 17:29:00,75.1,1487,8.97,0.05,1.05,1
2025-04-03 17:30:00,73.91,1474,8.54,0.07,1.94,0
2025-04-03 17:31:00,76.43,1457,8.14,0.09,1.13,0
2025-04-03 17:32:00,74.06,1531,8.81,0.09,1.37,0
2025-04-03 17:33:00,75.98,1516,8.14,0.04,1.49,1
2025-04-03 17:34:00,74.98,1479,8.42,0.05,1.96,1
2025-04-03 17:35:00,76.65,1457,8.4,0.09,1.64,0
2025-04-03 17:36:00,75.47,1536,8.03,0.08,1.74,0
2025-04-03 17:37:00,76.51,1505,8.28,0.04,1.39,0
2025-04-03 17:38:00,75.79,1541,8.27,0.05,1.2,0
2025-04-03 17:39:00,74.35,1469,8.42,0.04,1.19,0
2025-04-03 17:40:00,73.7,1508,8.6,0.07,1.01,0
2025-04-03 17:41:00,77.98,1506,8.64,0.06,1.13,0
2025-04-03 17:42:00,74.56,1479,8.62,0.06,1.67,1
2025-04-03 17:43:00,71.71,1516,8.95,0.09,1.43,0
2025-04-03 17:44:00,75.82,1533,8.34,0.08,1.48,0
2025-04-03 17:45:00,76.57,1511,8.63,0.08,1.51,0
2025-04-03 17:46:00,76.74,1508,8.97,0.1,1.31,0
2025-04-03 17:47:00,76.91,1482,8.65,0.03,1.92,0
2025-04-03 17:48:00,74.38,1524,8.04,0.06,1.47,1
2025-04-03 17:49:00,75.07,1463,8.34,0.08,1.91,0
2025-04-03 17:50:00,75.38,1518,8.97,0.08,1.68,0
2025-04-03 17:51:00,75.16,1469,8.67,0.09,1.43,0
2025-04-03 17:52:00,76.47,1474,8.24,0.05,1.37,0
2025-04-03 17:53:00,74.58,1465,8.51,0.05,1.69,0
2025-04-03 17:54:00,71.67,1544,8.71,0.04,1.52,0
2025-04-03 17:55:00,77.71,1450,8.07,0.09,1.45,0
2025-04-03 17:56:00,75.56,1529,8.72,0.03,1.36,0
2025-04-03 17:57:00,76.18,1484,8.52,0.04,1.78,0
2025-04-03 17:58:00,75.61,1521,8.4,0.1,1.43,0
2025-04-03 17:59:00,79.29,1460,8.19,0.08,1.49,0
2025-04-03 18:00:00,73.8,1474,8.12,0.09,1.89,0
2025-04-03 18:01:00,77.5,1504,8.06,0.04,1.55,0
